,Calories,Carbs,Category,Cholesterol,Fat,Fiber,Protein,Restaurant,Saturated Fat,Sodium,Sugars,Trans Fat,calories,carbs,category,deets_url,fat_content,name
4489,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1220,179,"
Desserts
",http://chubbygrub.com/food/cupcakes-four-pack-two-of-each/,53,Cupcakes – Four Pack (2 of each)
4490,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,806,73,"
Entrees
",http://chubbygrub.com/food/dockside-grill-trio/,35,Dockside Grill Trio
4491,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,813,114,"
Desserts
",http://chubbygrub.com/food/double-chocolate-cake/,36,Double Chocolate Cake
4492,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,402,2,"
Entrees
",http://chubbygrub.com/food/filet/,21,Filet*
4493,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,178,4,"
Entrees
",http://chubbygrub.com/food/fire-wings/,11,Fire Wings
4494,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,288,18,"
Appetizers
",http://chubbygrub.com/food/four-way-sampler/,14,Four Way Sampler
4495,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,396,55,"
Sides
",http://chubbygrub.com/food/french-fries-8/,18,French Fries
4496,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,701,58,"
Breakfast
",http://chubbygrub.com/food/french-toast-2/,39,French Toast
4497,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,78,5,"
Sides
",http://chubbygrub.com/food/fresh-grilled-asparagus-when-in-season/,5,Fresh Grilled Asparagus (when in season)
4498,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,78,5,"
Sides
",http://chubbygrub.com/food/fresh-grilled-asparagus-when-in-season-fandt/,5,Fresh Grilled Asparagus (when in season) – F&T
4499,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,45,5,"
Sides
",http://chubbygrub.com/food/fresh-grilled-green-beans/,2,Fresh Grilled Green Beans
4500,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,45,5,"
Kid's Meals
",http://chubbygrub.com/food/fresh-grilled-green-beans-2/,2,Fresh Grilled Green Beans
4501,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,45,5,"
Sides
",http://chubbygrub.com/food/fresh-grilled-green-beans-fandt/,2,Fresh Grilled Green Beans – F&T
4502,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,41,4,"
Sides
",http://chubbygrub.com/food/fresh-grilled-zucchini/,2,Fresh Grilled Zucchini
4503,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,41,4,"
Kid's Meals
",http://chubbygrub.com/food/fresh-grilled-zucchini-2/,2,Fresh Grilled Zucchini
4504,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,41,4,"
Sides
",http://chubbygrub.com/food/fresh-grilled-zucchini-fandt/,2,Fresh Grilled Zucchini – F&T
4505,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,293,28,"
Appetizers
",http://chubbygrub.com/food/fresh-guacamole-dip/,19,Fresh Guacamole Dip
4506,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,53,7,"
Sides
",http://chubbygrub.com/food/fresh-steamed-broccoli-2/,2,Fresh Steamed Broccoli
4507,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,53,7,"
Sides
",http://chubbygrub.com/food/fresh-steamed-broccoli-3/,2,Fresh Steamed Broccoli
4508,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,53,7,"
Kid's Meals
",http://chubbygrub.com/food/fresh-steamed-broccoli-4/,2,Fresh Steamed Broccoli
4509,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,53,7,"
Sides
",http://chubbygrub.com/food/fresh-steamed-broccoli-fandt/,2,Fresh Steamed Broccoli – F&T
4510,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,203,9,"
Drinks
",http://chubbygrub.com/food/freshly-made-lemonade-blackberry/,0,Freshly Made Lemonade – Blackberry
4511,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,203,9,"
Drinks
",http://chubbygrub.com/food/freshly-made-lemonade-blackberry-2/,0,Freshly Made Lemonade – Blackberry
4512,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,203,8,"
Drinks
",http://chubbygrub.com/food/freshly-made-lemonade-mixed-berry/,0,Freshly Made Lemonade – Mixed Berry
4513,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,195,12,"
Drinks
",http://chubbygrub.com/food/freshly-made-lemonade-pomegranate/,0,Freshly Made Lemonade – Pomegranate
4514,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,195,12,"
Drinks
",http://chubbygrub.com/food/freshly-made-lemonade-pomegranate-2/,0,Freshly Made Lemonade – Pomegranate
4515,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,199,8,"
Drinks
",http://chubbygrub.com/food/freshly-made-lemonade-raspberry/,0,Freshly Made Lemonade – Raspberry
4516,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,199,8,"
Drinks
",http://chubbygrub.com/food/freshly-made-lemonade-raspberry-2/,0,Freshly Made Lemonade – Raspberry
4517,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,206,16,"
Drinks
",http://chubbygrub.com/food/freshly-made-lemonade-strawberry/,0,Freshly Made Lemonade – Strawberry
4518,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,206,16,"
Drinks
",http://chubbygrub.com/food/freshly-made-lemonade-strawberry-2/,0,Freshly Made Lemonade – Strawberry
4519,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,203,8,"
Drinks
",http://chubbygrub.com/food/freshly-made-lemonade-wild-berry/,0,Freshly Made Lemonade – Wild Berry
4520,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,101,10,"
Appetizers
",http://chubbygrub.com/food/fried-mozzarella/,4,Fried Mozzarella
4521,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,110,12,"
Sides
",http://chubbygrub.com/food/garlic-cheese-biscuit/,5,Garlic Cheese Biscuit
4522,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,110,12,"
Breakfast
",http://chubbygrub.com/food/garlic-cheese-biscuit-2/,5,Garlic Cheese Biscuit
4523,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,795,48,"
Salads
",http://chubbygrub.com/food/grilled-chicken-salad-7/,28,Grilled Chicken Salad
4524,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,795,48,"
Salads
",http://chubbygrub.com/food/grilled-chicken-salad-8/,28,Grilled Chicken Salad
4525,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,463,43,"
Sandwiches
",http://chubbygrub.com/food/grilled-chicken-wrap-2/,17,Grilled Chicken Wrap
4526,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,291,0,"
Seafood
",http://chubbygrub.com/food/grilled-salmon/,17,Grilled Salmon
4527,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,386,9,"
Seafood
",http://chubbygrub.com/food/grilled-salmon-fandt/,22,Grilled Salmon – F&T
4528,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,142,10,"
Drinks
",http://chubbygrub.com/food/handcrafted-fruit-tea-blackberry/,2,Handcrafted Fruit Tea – Blackberry
4529,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,142,10,"
Drinks
",http://chubbygrub.com/food/handcrafted-fruit-tea-blackberry-2/,2,Handcrafted Fruit Tea – Blackberry
4530,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,94,9,"
Drinks
",http://chubbygrub.com/food/handcrafted-fruit-tea-mango/,3,Handcrafted Fruit Tea – Mango
4531,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,94,9,"
Drinks
",http://chubbygrub.com/food/handcrafted-fruit-tea-mango-2/,3,Handcrafted Fruit Tea – Mango
4532,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,142,9,"
Drinks
",http://chubbygrub.com/food/handcrafted-fruit-tea-mixed-berry/,2,Handcrafted Fruit Tea – Mixed Berry
4533,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,137,9,"
Drinks
",http://chubbygrub.com/food/handcrafted-fruit-tea-peach/,2,Handcrafted Fruit Tea – Peach
4534,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,137,9,"
Drinks
",http://chubbygrub.com/food/handcrafted-fruit-tea-peach-2/,2,Handcrafted Fruit Tea – Peach
4535,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,142,10,"
Drinks
",http://chubbygrub.com/food/handcrafted-fruit-tea-raspberry/,2,Handcrafted Fruit Tea – Raspberry
4536,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,142,10,"
Drinks
",http://chubbygrub.com/food/handcrafted-fruit-tea-raspberry-2/,2,Handcrafted Fruit Tea – Raspberry
4537,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,142,9,"
Drinks
",http://chubbygrub.com/food/handcrafted-fruit-tea-wild-berry/,2,Handcrafted Fruit Tea – Wild Berry
4538,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,401,11,"
Seafood
",http://chubbygrub.com/food/herb-crusted-tilapia/,24,Herb-Crusted Tilapia
4539,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,40,10,"
Kid's Meals
",http://chubbygrub.com/food/honest-kids-super-fruit-punch/,0,Honest Kids Super Fruit Punch
4540,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,990,110,"
Desserts
",http://chubbygrub.com/food/italian-cream-cake/,56,Italian Cream Cake
4541,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,625,99,"
Seafood
",http://chubbygrub.com/food/jamaican-jerk-shrimp/,12,Jamaican Jerk Shrimp
4542,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,736,62,"
Burgers
",http://chubbygrub.com/food/jumbo-lump-crab-burger/,43,Jumbo Lump Crab Burger
4543,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,96,4,"
Appetizers
",http://chubbygrub.com/food/jumbo-lump-crab-cake/,7,Jumbo Lump Crab Cake
4544,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,385,15,"
Seafood
",http://chubbygrub.com/food/jumbo-lump-crab-cake-fandt/,29,Jumbo Lump Crab Cake – F&T
4545,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,81,0,"
Entrees
",http://chubbygrub.com/food/jumbo-shrimp-skewer-add-on-one-skewer/,6,Jumbo Shrimp Skewer add-on – 1 skewer
4546,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,161,0,"
Entrees
",http://chubbygrub.com/food/jumbo-shrimp-skewer-add-on-two-skewers/,13,Jumbo Shrimp Skewer add-on – 2 skewers
4547,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,242,0,"
Seafood
",http://chubbygrub.com/food/jumbo-skewered-shrimp/,19,Jumbo Skewered Shrimp
4548,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,779,58,"
Kid's Meals
",http://chubbygrub.com/food/kid-beef-minis/,46,Kid Beef Minis
4549,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,282,19,"
Kid's Meals
",http://chubbygrub.com/food/kid-chicken-breast/,11,Kid Chicken Breast
4550,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,434,27,"
Kid's Meals
",http://chubbygrub.com/food/kid-chicken-tenders/,21,Kid Chicken Tenders
4551,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,464,18,"
Kid's Meals
",http://chubbygrub.com/food/kid-chop-steak/,33,Kid Chop Steak
4552,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,444,41,"
Kid's Meals
",http://chubbygrub.com/food/kid-fried-shrimp/,23,Kid Fried Shrimp
4553,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,664,76,"
Kid's Meals
",http://chubbygrub.com/food/kid-grilled-cheese/,31,Kid Grilled Cheese
4554,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,680,61,"
Kid's Meals
",http://chubbygrub.com/food/kid-mac-n-cheese/,37,Kid Mac ‘n Cheese
4555,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,469,86,"
Kid's Meals
",http://chubbygrub.com/food/kid-pasta-marinara/,7,Kid Pasta Marinara
4556,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,405,72,"
Kid's Meals
",http://chubbygrub.com/food/kid-pasta-marinara-with-linguini/,7,Kid Pasta Marinara (with linguini)
4557,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,59,16,"
Kid's Meals
",http://chubbygrub.com/food/kid-side-of-apples/,0,Kid Side of Apples
4558,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,27,7,"
Kid's Meals
",http://chubbygrub.com/food/kid-side-of-grapes/,0,Kid Side of Grapes
4559,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,112,11,"
Kid's Meals
",http://chubbygrub.com/food/kid-side-of-white-cheddar-mashed-potatoes/,7,Kid Side of White Cheddar Mashed Potatoes
4560,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,392,53,"
Kid's Meals
",http://chubbygrub.com/food/kid-sundae/,19,Kid Sundae
4561,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,679,58,"
Kid's Meals
",http://chubbygrub.com/food/kid-turkey-minis/,36,Kid Turkey Minis
4562,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,541,33,"
Kid's Meals
",http://chubbygrub.com/food/kids-eggscellent-combo/,35,Kids Eggscellent Combo
4563,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,315,37,"
Kid's Meals
",http://chubbygrub.com/food/kids-french-toast/,13,Kids French Toast
4564,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,621,62,"
Kid's Meals
",http://chubbygrub.com/food/kids-patty-cakes/,34,Kids Patty Cakes
4565,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,560,47,"
Entrees
",http://chubbygrub.com/food/large-fried-shrimp-add-on/,29,Large Fried Shrimp add-on
4566,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,568,54,"
Sides
",http://chubbygrub.com/food/loaded-baked-potato-4/,28,Loaded Baked Potato
4567,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1406,80,"
Entrees
",http://chubbygrub.com/food/lobster-carbonara/,95,Lobster Carbonara
4568,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,521,32,"
Entrees
",http://chubbygrub.com/food/lobster-mac-n-cheese-and-garden-bar/,29,Lobster Mac ‘n Cheese & Garden Bar
4569,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,560,47,"
Seafood
",http://chubbygrub.com/food/louisiana-fried-shrimp/,29,Louisiana Fried Shrimp
4570,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1090,80,"
Entrees
",http://chubbygrub.com/food/mediterranean-shrimp-pasta/,62,Mediterranean Shrimp Pasta
4571,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,460,6,"
Entrees
",http://chubbygrub.com/food/memphis-dry-rub-half-rack/,29,Memphis Dry Rub Half-Rack
4572,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,949,79,"
Breakfast
",http://chubbygrub.com/food/mini-benedicts-crispy-southern-chicken/,57,Mini Benedicts – Crispy Southern Chicken
4573,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,934,72,"
Breakfast
",http://chubbygrub.com/food/mini-benedicts-steak/,54,Mini Benedicts – Steak
4574,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,365,2,"
Seafood
",http://chubbygrub.com/food/new-orleans-seafood/,19,New Orleans Seafood
4575,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,365,2,"
Seafood
",http://chubbygrub.com/food/new-orleans-seafood-2/,19,New Orleans Seafood
4576,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,365,2,"
Seafood
",http://chubbygrub.com/food/new-orleans-seafood-3/,19,New Orleans Seafood
4577,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,736,84,"
Desserts
",http://chubbygrub.com/food/new-york-cheesecake-2/,60,New York Cheesecake
4578,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,342,37,"
Sides
",http://chubbygrub.com/food/onion-rings-5/,19,Onion Rings
4579,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1418,111,"
Entrees
",http://chubbygrub.com/food/parmesan-chicken-pasta/,77,Parmesan Chicken Pasta
4580,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1065,88,"
Entrees
",http://chubbygrub.com/food/parmesan-shrimp-pasta/,54,Parmesan Shrimp Pasta
4581,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,1001,75,"
Entrees
",http://chubbygrub.com/food/parmesan-shrimp-pasta-with-linguini/,54,Parmesan Shrimp Pasta (with linguini)
4582,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,152,9,"
Drinks
",http://chubbygrub.com/food/peach-splash/,0,Peach Splash
4583,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,152,9,"
Drinks
",http://chubbygrub.com/food/peach-splash-2/,0,Peach Splash
4584,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,443,24,"
Salads
",http://chubbygrub.com/food/petite-carolina-chicken-salad/,15,Petite Carolina Chicken Salad
4585,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,443,24,"
Salads
",http://chubbygrub.com/food/petite-carolina-chicken-salad-fandt/,15,Petite Carolina Chicken Salad – F&T
4586,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,397,25,"
Chicken
",http://chubbygrub.com/food/petite-chicken-fresco/,21,Petite Chicken Fresco
4587,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,397,25,"
Chicken
",http://chubbygrub.com/food/petite-chicken-fresco-fandt/,21,Petite Chicken Fresco – F&T
4588,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,284,18,"
Seafood
",http://chubbygrub.com/food/petite-creole-catch/,14,Petite Creole Catch
4589,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,284,18,"
Seafood
",http://chubbygrub.com/food/petite-creole-catch-fandt/,14,Petite Creole Catch – F&T
4590,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,377,23,"
Salads
",http://chubbygrub.com/food/petite-grilled-chicken-salad/,10,Petite Grilled Chicken Salad
4591,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,377,23,"
Salads
",http://chubbygrub.com/food/petite-grilled-chicken-salad-fandt/,10,Petite Grilled Chicken Salad – F&T
4592,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,279,18,"
Seafood
",http://chubbygrub.com/food/petite-jumbo-shrimp-scampi/,16,Petite Jumbo Shrimp Scampi
4593,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,279,18,"
Seafood
",http://chubbygrub.com/food/petite-jumbo-shrimp-scampi-fandt/,16,Petite Jumbo Shrimp Scampi – F&T
4594,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,678,54,"
Entrees
",http://chubbygrub.com/food/petite-parmesan-shrimp-pasta/,36,Petite Parmesan Shrimp Pasta
4595,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,678,54,"
Entrees
",http://chubbygrub.com/food/petite-parmesan-shrimp-pasta-fandt/,36,Petite Parmesan Shrimp Pasta – F&T
4596,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,382,3,"
Entrees
",http://chubbygrub.com/food/petite-sirloin/,22,Petite Sirloin*
4597,1230,127 g,Seafood,90 mg,72 g,25 g,24 g,Joe's Crab Shack,20 g,1550 mg,24 g,0 g,462,3,"
Entrees
",http://chubbygrub.com/food/petite-sirloin-and-jumbo-skewered-shrimp/,28,Petite Sirloin* & Jumbo Skewered Shrimp
